timestamp,epoch,train_g_loss,train_d_loss,test_psnr,test_ssim,best_psnr
2025-06-04 05:02:14,98,0.0735572994661008,0.0011943889535409604,22.926782184547477,0.7534545712120884,23.0482829017239
2025-06-04 05:12:44,99,0.07335347908491592,0.0009162355030299635,23.024525770774254,0.7560948871232412,23.0482829017239
2025-06-04 05:23:14,100,0.07327647832155905,0.0016494605703513486,23.035446292036898,0.7555049057607051,23.0482829017239
2025-06-09 18:40:07,101,5.866881336142103,0.004073968570302676,13.417522200337658,0.1832089529053627,13.417522200337658,0.1832089529053627
2025-06-09 19:01:51,102,5.743637259370331,0.0007392929943247569,13.477177483218533,0.16761297849821044,13.477177483218533,0.1832089529053627
2025-06-09 19:24:03,101,5.709805229630698,0.00025623525594950237,13.319484724031462,0.17016280828682068,13.319484724031462,0.17016280828682068
2025-06-09 19:46:09,102,5.678761156459119,0.0004371589138627514,13.500430647309843,0.15636466286581505,13.500430647309843,0.17016280828682068
2025-06-09 20:04:36,103,5.66121382696638,0.0004414665532139834,13.459074533902681,0.15407185223591807,13.500430647309843,0.17016280828682068
2025-06-09 20:43:09,101,0.10345565380506579,0.0012054522940111432,0.09605984826571018,0.0008087514561833213,0.02076174797381103,0.03931463697772908,23.140328569012087,0.7378815456026501,23.140328569012087,0.7378815456026501
2025-06-09 20:59:05,102,0.08577596380896166,0.0007902329061935134,0.07968702732663151,0.0006232692377231907,0.014674423202920329,0.034854076604004976,23.389082813596392,0.7493857297447178,23.389082813596392,0.7493857297447178
2025-06-09 21:15:00,103,0.0831987620414828,0.0013615781332481384,0.0776098750761348,0.0004821547030310535,0.013976095744665625,0.03443618127233241,23.424424065576567,0.750038594189849,23.424424065576567,0.750038594189849
2025-06-09 21:30:54,104,0.08409813905291985,0.0006381603665491579,0.07661004543506426,0.0011287295117843386,0.013723289673513914,0.03415740646542448,23.500702173559816,0.7539531917838783,23.500702173559816,0.7539531917838783
2025-06-09 21:46:55,105,0.0818553950285737,0.0008501938058028887,0.07607650974619634,0.0005625099462703243,0.01354647643234382,0.03414031788934825,23.408237372244987,0.7546095305962579,23.500702173559816,0.7546095305962579
2025-06-09 23:01:36,106,0.27551715187875003,0.0017557830117036976,0.07594333965393214,0.00042240008530238757,3.8972039858769474,0.0344640901112692,23.392272880860975,0.749184118518671,23.500702173559816,0.7546095305962579
2025-06-10 00:07:33,107,0.2685433488011777,0.0013133178463149407,0.07517714996850276,0.00029151704451342727,3.7817195255682363,0.034056683112087344,23.400697337163912,0.7472831733212187,23.500702173559816,0.7546095305962579
2025-06-10 01:10:06,108,0.26662312648053454,0.0009023735497516559,0.07487048239011039,0.00043723385450242556,3.740945218846847,0.03393678285692996,23.531786612697413,0.7552916611955091,23.531786612697413,0.7552916611955091
2025-06-10 02:12:33,109,0.2663930612500182,0.0009637766814014138,0.07455273314733848,0.0009575947109880202,3.7117166501963874,0.033817081092797775,23.415254751285474,0.7501490670484263,23.531786612697413,0.7552916611955091
2025-06-10 03:15:00,110,0.26442854857837,0.0006576113935227693,0.07413379871622412,0.0008526271199334288,3.687338302867299,0.033699504350229385,23.324069033135903,0.7429897262343577,23.531786612697413,0.7552916611955091
2025-06-10 04:17:23,111,0.2612521466687094,0.0008950570324941509,0.07390210048019052,0.00022157510790083625,3.666472316961076,0.0336170171513326,23.46836041237091,0.7510305982004929,23.531786612697413,0.7552916611955091
2025-06-11 16:53:58,112,0.25285972861852457,0.0005704788622656801,0.06974326609786573,0.0001799088230546073,3.585667979368019,0.03293334233693072,23.658710453060124,0.7579932420455909,23.658710453060124,0.7579932420455909
2025-06-11 17:56:08,113,0.25090792207483076,0.0009042728385423658,0.06845081153773276,0.00030769536489065727,3.565166791818733,0.03275682209983996,23.685405912932815,0.7611084071124767,23.685405912932815,0.7611084071124767
2025-06-11 18:59:27,114,0.24969622199425648,0.0006844586596743793,0.06791878917067591,0.0003210719099179996,3.5509432627089326,0.0326705101957267,23.708652382964022,0.7614079442891207,23.708652382964022,0.7614079442891207
2025-06-11 20:43:28,115,0.24852297779711824,0.00077870807153586,0.06759083499846093,0.00023582916401528384,3.539254716157288,0.032619166071883025,23.679119200139613,0.759546083613084,23.708652382964022,0.7614079442891207
2025-06-11 21:47:36,116,0.24775938766592706,0.000510077954359176,0.06736579652473323,0.0002256061289419905,3.529210813086159,0.032562292555194786,23.641963801183902,0.7584690089773881,23.708652382964022,0.7614079442891207
2025-06-11 22:49:53,117,0.2487080139338084,0.000761589313377364,0.06715083237701581,0.0007725901672229091,3.5197806828763216,0.03250373937075556,23.612613853041108,0.759761768021992,23.708652382964022,0.7614079442891207
2025-06-11 23:55:01,118,0.2436119424978171,0.0005984389120955142,0.06547944049078484,0.0003068647638015369,3.4798127025639483,0.03221269314811383,23.71228081613154,0.7614853959139827,23.71228081613154,0.7614853959139827
2025-06-12 01:00:00,119,0.24189433332485405,0.0005257631705867275,0.06476909163801768,0.00013579924518903924,3.4700456789919105,0.03215556943265434,23.73635943952974,0.7623483926005714,23.73635943952974,0.7623483926005714
2025-06-12 02:07:28,120,0.24174429756268748,0.0007865489680005959,0.06454024728465782,0.0002777778322122528,3.4632069823467737,0.03210364651565318,23.69552189070028,0.7610477938258148,23.73635943952974,0.7623483926005714
2025-06-12 03:15:47,121,0.24176829711423725,0.0031299638243041583,0.06437059457869536,0.000459396124524856,3.4562418568092608,0.03207418477634285,23.731165073134683,0.7622717291220918,23.73635943952974,0.7623483926005714
2025-06-12 04:24:27,122,0.24293112945565762,0.0006114126620529563,0.0641568264124608,0.0010175730399633758,3.4503242606203472,0.03205368182103499,23.708285552638394,0.7617607468647973,23.73635943952974,0.7623483926005714
2025-06-12 05:33:50,123,0.23996134166685995,0.0007867547548992481,0.06401105479479396,0.00017751184563163862,3.4443258961111267,0.03201453572128556,23.717470434162166,0.7621349818691924,23.73635943952974,0.7623483926005714
2025-06-12 06:44:02,124,0.23825172583560758,0.0007106769203896325,0.06325051879284681,0.00020865383565501887,3.4237150833186596,0.03189488566489943,23.740579791835973,0.7631636545635186,23.740579791835973,0.7631636545635186
2025-06-12 07:55:17,125,0.23768240416517777,0.0005352749419446579,0.06297042216351448,0.00019006030256732558,3.4191057820689172,0.03186509032722743,23.737133940616687,0.7633117331335177,23.740579791835973,0.7633117331335177
2025-06-12 22:40:43,101,0.08395676865398388,0.001164013324361784,0.07195746684125223,0.002706258997672922,0.012117628542634902,0.03274643384685775,23.496154800161616,0.7572939574353762,23.496154800161616,0.7572939574353762
2025-06-12 23:00:33,102,0.08165756460388363,0.000361059280781514,0.07318885106500524,0.0015153827017687568,0.012496256454038191,0.03297752410394946,23.478650476549056,0.7523394566472177,23.496154800161616,0.7572939574353762
2025-06-12 23:19:20,103,0.0778834067499261,0.001497489206163304,0.0725072525339026,0.0004875191255284903,0.012324212662678963,0.0329738628619302,23.378527778845566,0.7526618435301564,23.496154800161616,0.7572939574353762
2025-06-12 23:36:51,104,0.07797532063181165,0.0003154127751191321,0.07217613436203493,0.0006307870907170634,0.012233454985395449,0.03295152177964958,23.50416287092062,0.7592656768441617,23.50416287092062,0.7592656768441617
2025-06-12 23:53:45,105,0.08848374703541483,0.0019497421507851838,0.07196132357956725,0.004205390843192955,0.012184211104671716,0.032970403446919753,23.484707891524256,0.7542493262985995,23.50416287092062,0.7592656768441617
2025-06-13 00:57:55,106,0.2582906787155443,0.00033104401873660516,0.0711539905269072,0.0003618066405121551,3.654658309577801,0.033183496072399704,23.58804854312977,0.7552812256544204,23.58804854312977,0.7592656768441617
2025-06-13 02:01:30,107,0.2608682938558622,0.0015055345239703697,0.0705765128155228,0.002527542001328955,3.588220598359373,0.0329812203737967,23.585205379899566,0.7568977635119345,23.58804854312977,0.7592656768441617
2025-06-13 03:04:56,108,0.25955989098263504,0.0009314538880270807,0.07056570542991734,0.0024264529116267758,3.568409101601819,0.0329436855541341,23.589898318677516,0.7582237208327214,23.589898318677516,0.7592656768441617
2025-06-13 04:08:16,109,0.2627440633901379,0.0018191843716352366,0.0705186576351595,0.003735928106047266,3.5545138770125555,0.03291924447016681,23.50928144188194,0.7539943958131167,23.589898318677516,0.7592656768441617
2025-06-13 05:11:28,110,0.24434611175061055,0.00038273247852615256,0.06681233633327521,0.00018981158246546116,3.474702856766901,0.0322919494468779,23.776133905757558,0.7624739703129638,23.776133905757558,0.7624739703129638
2025-06-13 06:15:09,111,0.24208514804650094,0.0003778356610562516,0.06542597347841964,0.000219513173971397,3.455676180179014,0.032168229490479476,23.67255061739808,0.7616469141069826,23.776133905757558,0.7624739703129638
2025-06-13 07:17:30,112,0.24139804939059747,0.0003639529206768682,0.06502115070432177,0.0003148864939786708,3.444439870382325,0.03210242888163311,23.720894390052848,0.7616115403654692,23.776133905757558,0.7624739703129638
2025-06-13 08:21:27,113,0.2407352539650024,0.0004650360762832781,0.06476046808005344,0.0003364531652495294,3.435202603249973,0.032052932892713056,23.749996610454748,0.7630702736754934,23.776133905757558,0.7630702736754934
2025-06-13 09:25:50,114,0.24010717431445752,0.00040389428669176605,0.06464126669595309,0.0003077151593872655,3.4268310092060545,0.03201208877730276,23.73899042189538,0.7631048109721054,23.776133905757558,0.7631048109721054
2025-06-13 10:32:36,115,0.23950311789638515,0.0022121733203435963,0.06443235031880884,0.0003143194242657587,3.41855278905688,0.03200166883247619,23.719297113952102,0.7619216849024479,23.776133905757558,0.7631048109721054
2025-06-13 11:40:09,116,0.23705512247116325,0.0009701608569580108,0.0629985891921901,0.0006167264634045145,3.380617102994948,0.03175495783209957,23.80158944396706,0.7656951832448269,23.80158944396706,0.7656951832448269
2025-06-13 12:49:17,117,0.23459826955334767,0.0006365894807438983,0.06229987509131666,0.00017525787569840176,3.3720742092285816,0.03168907382366279,23.782859168686233,0.7648432877149198,23.80158944396706,0.7656951832448269
2025-06-13 13:58:02,118,0.23441007617856147,0.000396137744371447,0.06210783395263035,0.0002823319704113616,3.365787480419048,0.03165869635684969,23.792335479409545,0.7654980232717691,23.80158944396706,0.7656951832448269
2025-06-13 15:19:04,119,0.23391355392834637,0.0004176711357573807,0.06194891189161898,0.0002630246139468528,3.36021057843745,0.031650366405758946,23.784869302402843,0.7653531663484506,23.80158944396706,0.7656951832448269
2025-06-13 16:32:49,120,0.2335060475891758,0.00037492754212767717,0.061823943140784175,0.00025910307565076436,3.354902666053972,0.03159658868186694,23.794736717130753,0.7656577758074223,23.80158944396706,0.7656951832448269
2025-06-13 17:41:22,121,0.23337093267343845,0.00047497017600347803,0.06169944675985413,0.0003386212980340682,3.3499205577019056,0.031595914813176376,23.771132982694187,0.7644110942793476,23.80158944396706,0.7656951832448269
2025-06-13 18:47:55,122,0.23168990987947166,0.00039421809359347596,0.0610532709835142,0.00033657845312938425,3.3295681177657612,0.03148495165812797,23.79205105438099,0.7653403831320209,23.80158944396706,0.7656951832448269
2025-06-13 19:53:12,123,0.23090568182897922,0.00037641179019724054,0.06077996285564653,0.0002366049603971801,3.325403649016244,0.03145718960247031,23.793897674633907,0.7650985694327554,23.80158944396706,0.7656951832448269
2025-06-13 21:00:38,124,0.23064410013757944,0.0003844650924433014,0.06067658845574693,0.00023493692826184834,3.322360769468048,0.03144659785448749,23.776690635647807,0.7647720678755037,23.80158944396706,0.7656951832448269
2025-06-13 22:04:32,125,0.23047186172993672,0.00047778130014553975,0.06058488787523669,0.00026453600993141377,3.3189890271433065,0.03143911524323537,23.7914520835543,0.7658300089513088,23.80158944396706,0.7658300089513088
2025-06-13 23:10:12,126,0.23002123805337146,0.0015816194278198924,0.060515262013864035,0.00018919297373918962,3.315911353351145,0.03142826495652226,23.780593055111545,0.7650082414852573,23.80158944396706,0.7658300089513088
2025-06-14 00:14:50,127,0.23003143215308453,0.00038180270702478983,0.060439447271684446,0.00027045748980153575,3.312778092350666,0.03141704937960312,23.783901789805274,0.7655013261454089,23.80158944396706,0.7658300089513088
2025-06-14 01:17:28,128,0.22907738809795114,0.0003421665973651765,0.06013339512159288,0.00023791158324768156,3.301879354215471,0.031362879677636166,23.78496619621357,0.7654576521444988,23.80158944396706,0.7658300089513088
2025-06-14 02:19:36,129,0.22893154328411253,0.00040088420740046004,0.06003284889587315,0.0002558234263648694,3.2999060370539492,0.03135919508373159,23.78177701593279,0.7652826003105073,23.80158944396706,0.7658300089513088
2025-06-14 03:21:46,130,0.22879267052780294,0.0004873306495558079,0.059988551932762924,0.00025382298430861726,3.298150932809699,0.03135100190796913,23.775288434295387,0.7654134118994633,23.80158944396706,0.7658300089513088
2025-06-14 04:23:54,131,0.2287548992035167,0.0004732101662219585,0.059941662818757034,0.00028476645734154413,3.2965067020398746,0.031335989981694255,23.776749595061883,0.7651999650614245,23.80158944396706,0.7658300089513088
2025-06-14 05:26:01,132,0.22876303335615106,0.0004992622851624709,0.059889080212217366,0.0003355014110962439,3.2946564427853464,0.031346239791356374,23.780685627377117,0.7654240206405,23.80158944396706,0.7658300089513088
